Folder,Instance,Mode,Run,Objective,Runtime,Iterations
200_5000,N_N_1,STANDARD,7,94437233,5.000,10987
200_5000,N_N_1,STANDARD,8,95259290,5.005,10862
200_5000,N_N_1,STANDARD,9,94124082,5.000,11088
200_5000,N_N_1,STANDARD,10,95092995,5.000,11919
200_5000,N_N_1,SMART,1,93553653,5.000,11835
200_5000,N_N_1,SMART,2,88540111,5.000,11665
200_5000,N_N_1,SMART,3,90534013,5.001,11040
200_5000,N_N_1,SMART,4,99665920,5.000,11374
200_5000,N_N_1,SMART,5,93099219,5.001,11468
200_5000,N_N_1,SMART,6,88125334,5.000,11670
200_5000,N_N_1,SMART,7,93929539,5.000,11758
200_5000,N_N_1,SMART,8,87443675,5.001,10945
200_5000,N_N_1,SMART,9,94019687,5.000,10936
200_5000,N_N_1,SMART,10,94472294,5.001,11127
200_5000,N_N_2,STANDARD,1,8798140,5.001,12725
200_5000,N_N_2,STANDARD,2,9362171,5.000,11211
200_5000,N_N_2,STANDARD,3,10321520,5.000,10989
200_5000,N_N_2,STANDARD,4,8665279,5.001,11162
200_5000,N_N_2,STANDARD,5,9785874,5.000,11243
200_5000,N_N_2,STANDARD,6,9600623,5.000,11504
200_5000,N_N_2,STANDARD,7,9409457,5.000,11857
200_5000,N_N_2,STANDARD,8,9270978,5.000,10881
200_5000,N_N_2,STANDARD,9,10183093,5.001,11452
200_5000,N_N_2,STANDARD,10,10274842,5.000,11274
200_5000,N_N_2,SMART,1,9303832,5.000,11950
200_5000,N_N_2,SMART,2,8742996,5.000,11850
200_5000,N_N_2,SMART,3,9740791,5.000,11527
200_5000,N_N_2,SMART,4,9903734,5.000,10676
200_5000,N_N_2,SMART,5,8207983,5.000,10882
200_5000,N_N_2,SMART,6,8633509,5.000,11098
200_5000,N_N_2,SMART,7,8585537,5.000,11281
200_5000,N_N_2,SMART,8,9102574,5.000,11412
200_5000,N_N_2,SMART,9,9747285,5.000,11083
200_5000,N_N_2,SMART,10,9565561,5.000,11325
200_5000,N_N_3,STANDARD,1,11309734,5.000,11282
200_5000,N_N_3,STANDARD,2,10832591,5.000,12670
200_5000,N_N_3,STANDARD,3,11546743,5.001,11534
200_5000,N_N_3,STANDARD,4,11277910,5.000,11612
200_5000,N_N_3,STANDARD,5,10794642,5.000,11387
200_5000,N_N_3,STANDARD,6,11960115,5.000,11280
200_5000,N_N_3,STANDARD,7,11458346,5.000,11715
200_5000,N_N_3,STANDARD,8,10952487,5.001,12037
200_5000,N_N_3,STANDARD,9,11078712,5.000,11932
200_5000,N_N_3,STANDARD,10,10720395,5.000,11578
200_5000,N_N_3,SMART,1,11681030,5.000,11730
200_5000,N_N_3,SMART,2,10305602,5.000,12403
200_5000,N_N_3,SMART,3,10319303,5.000,12464
200_5000,N_N_3,SMART,4,9767749,5.000,11795
200_5000,N_N_3,SMART,5,10092186,5.000,11890
200_5000,N_N_3,SMART,6,9443720,5.000,11850
200_5000,N_N_3,SMART,7,10982482,5.000,12131
200_5000,N_N_3,SMART,8,9690769,5.000,12108
200_5000,N_N_3,SMART,9,10000456,5.000,11545
200_5000,N_N_3,SMART,10,9575373,5.000,12083
200_5000,N_N_4,STANDARD,1,4300399,5.001,11498
200_5000,N_N_4,STANDARD,2,4907961,5.000,11487
200_5000,N_N_4,STANDARD,3,3655013,5.000,12426
200_5000,N_N_4,STANDARD,4,4875806,5.000,11064
200_5000,N_N_4,STANDARD,5,4539922,5.000,12411
200_5000,N_N_4,STANDARD,6,4062032,5.000,12349
200_5000,N_N_4,STANDARD,7,4457176,5.000,10905
200_5000,N_N_4,STANDARD,8,4637602,5.000,11776
200_5000,N_N_4,STANDARD,9,4323468,5.000,11412
200_5000,N_N_4,STANDARD,10,3692623,5.000,11747
200_5000,N_N_4,SMART,1,4704556,5.000,11502
200_5000,N_N_4,SMART,2,4175296,5.000,11661
200_5000,N_N_4,SMART,3,4767553,5.000,11364
200_5000,N_N_4,SMART,4,4401876,5.001,12024
200_5000,N_N_4,SMART,5,4204953,5.001,11319
200_5000,N_N_4,SMART,6,4243163,5.000,11265
200_5000,N_N_4,SMART,7,4102985,5.000,11017
200_5000,N_N_4,SMART,8,4283448,5.000,10879
200_5000,N_N_4,SMART,9,4579066,5.000,10832
200_5000,N_N_4,SMART,10,4590173,5.000,11056
200_5000,N_N_5,STANDARD,1,4140527,5.000,11286
200_5000,N_N_5,STANDARD,2,3916239,5.000,11119
200_5000,N_N_5,STANDARD,3,3867506,5.000,10742
200_5000,N_N_5,STANDARD,4,3835834,5.000,12264
200_5000,N_N_5,STANDARD,5,3948289,5.000,10628
200_5000,N_N_5,STANDARD,6,4257267,5.001,11564
200_5000,N_N_5,STANDARD,7,3828714,5.000,11780
200_5000,N_N_5,STANDARD,8,4053133,5.001,12069
200_5000,N_N_5,STANDARD,9,3992927,5.000,12014
200_5000,N_N_5,STANDARD,10,4161721,5.000,12241
200_5000,N_N_5,SMART,1,4250049,5.001,11649
200_5000,N_N_5,SMART,2,4223980,5.000,11623
200_5000,N_N_5,SMART,3,3979827,5.000,11920
200_5000,N_N_5,SMART,4,4045193,5.000,11881
200_5000,N_N_5,SMART,5,4325355,5.000,11757
200_5000,N_N_5,SMART,6,4199909,5.000,11783
200_5000,N_N_5,SMART,7,4287579,5.000,11602
200_5000,N_N_5,SMART,8,4143463,5.000,11616
200_5000,N_N_5,SMART,9,3999428,5.000,11434
200_5000,N_N_5,SMART,10,3940893,5.000,11580
200_5000,N_U_1,STANDARD,1,4676822,5.000,11966
200_5000,N_U_1,STANDARD,2,4844998,5.000,11357
200_5000,N_U_1,STANDARD,3,4591902,5.000,11368
200_5000,N_U_1,STANDARD,4,4835447,5.000,11541
200_5000,N_U_1,STANDARD,5,4654349,5.000,12303
200_5000,N_U_1,STANDARD,6,4640427,5.000,11894
200_5000,N_U_1,STANDARD,7,4563887,5.004,11948
200_5000,N_U_1,STANDARD,8,4799617,5.000,11357
200_5000,N_U_1,STANDARD,9,4651893,5.000,11807
200_5000,N_U_1,STANDARD,10,4661471,5.000,11418
200_5000,N_U_1,SMART,1,4864462,5.000,11640
200_5000,N_U_1,SMART,2,5263245,5.000,11576
200_5000,N_U_1,SMART,3,4779494,5.001,11450
200_5000,N_U_1,SMART,4,4637415,5.000,11908
200_5000,N_U_1,SMART,5,4558338,5.000,12060
200_5000,N_U_1,SMART,6,4714626,5.000,12481
200_5000,N_U_1,SMART,7,4737147,5.000,11626
200_5000,N_U_1,SMART,8,4601218,5.000,11759
200_5000,N_U_1,SMART,9,4768383,5.000,11921
200_5000,N_U_1,SMART,10,4662316,5.000,11809
200_5000,N_U_2,STANDARD,1,17699556,5.000,11971
200_5000,N_U_2,STANDARD,2,18128108,5.000,11849
200_5000,N_U_2,STANDARD,3,17269991,5.000,11424
200_5000,N_U_2,STANDARD,4,17411767,5.000,11415
200_5000,N_U_2,STANDARD,5,18584154,5.000,11404
200_5000,N_U_2,STANDARD,6,17881680,5.000,12141
200_5000,N_U_2,STANDARD,7,17019799,5.000,11359
200_5000,N_U_2,STANDARD,8,16471948,5.000,11296
200_5000,N_U_2,STANDARD,9,17726964,5.000,11411
200_5000,N_U_2,STANDARD,10,17921270,5.000,11576
200_5000,N_U_2,SMART,1,17760185,5.000,11716
200_5000,N_U_2,SMART,2,16410916,5.000,15940
200_5000,N_U_2,SMART,3,15370389,5.000,19532
200_5000,N_U_2,SMART,4,15307084,5.000,19621
200_5000,N_U_2,SMART,5,15895711,5.000,17732
200_5000,N_U_2,SMART,6,15514388,5.000,18788
200_5000,N_U_2,SMART,7,16234814,5.000,16809
200_5000,N_U_2,SMART,8,15600518,5.000,17714
200_5000,N_U_2,SMART,9,15633509,5.000,17600
200_5000,N_U_2,SMART,10,15014621,5.000,18496
200_5000,N_U_3,STANDARD,1,16401452,5.000,18330
200_5000,N_U_3,STANDARD,2,17006593,5.000,17715
200_5000,N_U_3,STANDARD,3,17694056,5.004,17205
200_5000,N_U_3,STANDARD,4,16829896,5.000,17300
200_5000,N_U_3,STANDARD,5,18158397,5.000,17039
200_5000,N_U_3,STANDARD,6,17576182,5.000,17995
200_5000,N_U_3,STANDARD,7,17786854,5.000,16501
200_5000,N_U_3,STANDARD,8,17853888,5.000,16961
200_5000,N_U_3,STANDARD,9,16570899,5.000,17312
200_5000,N_U_3,STANDARD,10,17448505,5.000,16967
200_5000,N_U_3,SMART,1,15744653,5.000,19123
200_5000,N_U_3,SMART,2,15925329,5.000,19478
200_5000,N_U_3,SMART,3,16436839,5.000,19448
200_5000,N_U_3,SMART,4,17103170,5.000,19625
200_5000,N_U_3,SMART,5,15582349,5.000,19069
200_5000,N_U_3,SMART,6,16337222,5.000,15081
200_5000,N_U_3,SMART,7,15826437,5.000,18476
200_5000,N_U_3,SMART,8,16254264,5.000,18652
200_5000,N_U_3,SMART,9,16593824,5.000,17855
200_5000,N_U_3,SMART,10,17818656,5.005,15909
200_5000,N_U_4,STANDARD,1,18908629,5.000,17043
200_5000,N_U_4,STANDARD,2,18654310,5.000,19141
200_5000,N_U_4,STANDARD,3,18531744,5.000,19353
200_5000,N_U_4,STANDARD,4,18351153,5.000,19383
200_5000,N_U_4,STANDARD,5,19627741,5.000,17254
200_5000,N_U_4,STANDARD,6,18931422,5.000,17113
200_5000,N_U_4,STANDARD,7,18805242,5.000,16961
200_5000,N_U_4,STANDARD,8,20779614,5.000,16960
200_5000,N_U_4,STANDARD,9,18786655,5.000,17736
200_5000,N_U_4,STANDARD,10,18266330,5.000,17066
200_5000,N_U_4,SMART,1,17239553,5.000,17774
200_5000,N_U_4,SMART,2,18074154,5.000,16693
200_5000,N_U_4,SMART,3,17948460,5.000,18215
200_5000,N_U_4,SMART,4,17821894,5.000,17221
200_5000,N_U_4,SMART,5,18053451,5.000,17980
200_5000,N_U_4,SMART,6,17588023,5.000,18337
200_5000,N_U_4,SMART,7,18117091,5.000,17471
200_5000,N_U_4,SMART,8,17826806,5.000,16471
200_5000,N_U_4,SMART,9,18409128,5.000,16313
200_5000,N_U_4,SMART,10,17778289,5.000,18327
200_5000,N_U_5,STANDARD,1,15450984,5.000,18198
200_5000,N_U_5,STANDARD,2,15587480,5.000,17914
200_5000,N_U_5,STANDARD,3,16324000,5.000,18181
200_5000,N_U_5,STANDARD,4,15741070,5.000,17889
200_5000,N_U_5,STANDARD,5,15422809,5.000,18876
200_5000,N_U_5,STANDARD,6,15950744,5.000,18609
200_5000,N_U_5,STANDARD,7,15350668,5.000,18862
200_5000,N_U_5,STANDARD,8,15466075,5.000,17412
200_5000,N_U_5,STANDARD,9,15974716,5.000,17130
200_5000,N_U_5,STANDARD,10,15724588,5.000,18020
200_5000,N_U_5,SMART,1,15684797,5.000,17689
200_5000,N_U_5,SMART,2,15035647,5.000,17744
200_5000,N_U_5,SMART,3,15085521,5.000,17491
200_5000,N_U_5,SMART,4,15057548,5.000,16541
200_5000,N_U_5,SMART,5,14672402,5.000,17387
200_5000,N_U_5,SMART,6,14683765,5.000,17506
200_5000,N_U_5,SMART,7,15354430,5.000,18525
200_5000,N_U_5,SMART,8,15351811,5.000,18626
200_5000,N_U_5,SMART,9,15091971,5.000,18636
200_5000,N_U_5,SMART,10,15389460,5.000,18758
200_5000,U_N_1,STANDARD,1,3441694,5.000,18694
200_5000,U_N_1,STANDARD,2,3564068,5.000,18673
200_5000,U_N_1,STANDARD,3,3476366,5.000,17931
200_5000,U_N_1,STANDARD,4,3716210,5.000,18590
200_5000,U_N_1,STANDARD,5,3531733,5.000,18482
200_5000,U_N_1,STANDARD,6,3494565,5.000,17362
200_5000,U_N_1,STANDARD,7,3403151,5.000,19078
200_5000,U_N_1,STANDARD,8,3475939,5.000,17805
200_5000,U_N_1,STANDARD,9,3626572,5.000,17922
200_5000,U_N_1,STANDARD,10,3722787,5.000,18547
200_5000,U_N_1,SMART,1,3789924,5.000,18886
200_5000,U_N_1,SMART,2,3676758,5.000,19137
200_5000,U_N_1,SMART,3,3536897,5.000,18938
200_5000,U_N_1,SMART,4,3516273,5.000,19091
200_5000,U_N_1,SMART,5,3548794,5.000,19590
200_5000,U_N_1,SMART,6,3780363,5.000,19575
200_5000,U_N_1,SMART,7,3595544,5.000,19581
200_5000,U_N_1,SMART,8,3607794,5.000,19528
200_5000,U_N_1,SMART,9,3580405,5.000,19521
200_5000,U_N_1,SMART,10,3693699,5.000,19421
200_5000,U_N_2,STANDARD,1,6157736,5.000,19846
200_5000,U_N_2,STANDARD,2,6303819,5.000,19890
200_5000,U_N_2,STANDARD,3,6342620,5.000,19884
200_5000,U_N_2,STANDARD,4,6122219,5.000,18000
200_5000,U_N_2,STANDARD,5,6459263,5.000,18631
200_5000,U_N_2,STANDARD,6,6256679,5.000,19418
200_5000,U_N_2,STANDARD,7,5993709,5.000,19624
200_5000,U_N_2,STANDARD,8,6248535,5.000,19418
200_5000,U_N_2,STANDARD,9,6229902,5.000,19621
200_5000,U_N_2,STANDARD,10,6169605,5.000,19863
200_5000,U_N_2,SMART,1,5998181,5.000,19346
200_5000,U_N_2,SMART,2,5988404,5.000,19774
200_5000,U_N_2,SMART,3,5934204,5.000,19527
200_5000,U_N_2,SMART,4,5912972,5.000,19055
200_5000,U_N_2,SMART,5,6073971,5.000,17395
200_5000,U_N_2,SMART,6,6044589,5.000,17917
200_5000,U_N_2,SMART,7,5996186,5.000,15615
200_5000,U_N_2,SMART,8,5921845,5.000,15935
200_5000,U_N_2,SMART,9,6046277,5.000,17492
200_5000,U_N_2,SMART,10,6064393,5.000,15328
200_5000,U_N_3,STANDARD,1,28381362,5.000,16312
200_5000,U_N_3,STANDARD,2,26734809,5.000,17501
200_5000,U_N_3,STANDARD,3,28196510,5.000,17827
200_5000,U_N_3,STANDARD,4,26477188,5.005,17781
200_5000,U_N_3,STANDARD,5,27522533,5.000,17595
200_5000,U_N_3,STANDARD,6,26428888,5.000,18447
200_5000,U_N_3,STANDARD,7,28077890,5.000,17695
200_5000,U_N_3,STANDARD,8,27217712,5.000,17909
200_5000,U_N_3,STANDARD,9,26901981,5.000,17511
200_5000,U_N_3,STANDARD,10,27495379,5.000,15571
200_5000,U_N_3,SMART,1,25201457,5.000,17602
200_5000,U_N_3,SMART,2,25878003,5.000,18710
200_5000,U_N_3,SMART,3,24218622,5.000,18073
200_5000,U_N_3,SMART,4,26242977,5.000,17871
200_5000,U_N_3,SMART,5,26059615,5.000,17775
200_5000,U_N_3,SMART,6,25090182,5.000,17253
200_5000,U_N_3,SMART,7,26170116,5.000,15461
200_5000,U_N_3,SMART,8,26286846,5.000,17643
200_5000,U_N_3,SMART,9,24327616,5.000,17720
200_5000,U_N_3,SMART,10,26322716,5.000,18178
200_5000,U_N_4,STANDARD,1,50547947,5.000,17751
200_5000,U_N_4,STANDARD,2,48947076,5.000,17250
200_5000,U_N_4,STANDARD,3,49544380,5.000,17509
200_5000,U_N_4,STANDARD,4,50976682,5.000,17783
200_5000,U_N_4,STANDARD,5,49034174,5.000,16095
200_5000,U_N_4,STANDARD,6,50362561,5.000,17027
200_5000,U_N_4,STANDARD,7,51303031,5.005,14789
200_5000,U_N_4,STANDARD,8,49576332,5.000,15493
200_5000,U_N_4,STANDARD,9,49672503,5.000,17173
200_5000,U_N_4,STANDARD,10,50751941,5.000,18021
200_5000,U_N_4,SMART,1,46259002,5.000,18290
200_5000,U_N_4,SMART,2,48089764,5.000,17561
200_5000,U_N_4,SMART,3,47283762,5.000,16776
200_5000,U_N_4,SMART,4,47049361,5.000,16719
200_5000,U_N_4,SMART,5,44301236,5.000,17327
200_5000,U_N_4,SMART,6,46253518,5.000,15336
200_5000,U_N_4,SMART,7,46792249,5.000,16872
200_5000,U_N_4,SMART,8,46744787,5.000,15510
200_5000,U_N_4,SMART,9,48720608,5.000,13264
200_5000,U_N_4,SMART,10,49012284,5.000,16116
200_5000,U_N_5,STANDARD,1,3515088,5.000,16515
200_5000,U_N_5,STANDARD,2,3634296,5.000,17673
200_5000,U_N_5,STANDARD,3,3510120,5.000,18990
200_5000,U_N_5,STANDARD,4,3564122,5.000,17987
200_5000,U_N_5,STANDARD,5,3848786,5.000,18496
200_5000,U_N_5,STANDARD,6,3767743,5.000,19072
200_5000,U_N_5,STANDARD,7,3618099,5.000,18755
200_5000,U_N_5,STANDARD,8,3288432,5.000,17889
200_5000,U_N_5,STANDARD,9,3479476,5.000,17887
200_5000,U_N_5,STANDARD,10,3634799,5.000,17274
200_5000,U_N_5,SMART,1,3775498,5.000,17395
200_5000,U_N_5,SMART,2,4161710,5.000,17872
200_5000,U_N_5,SMART,3,4030868,5.000,17158
200_5000,U_N_5,SMART,4,3885762,5.000,18109
200_5000,U_N_5,SMART,5,3725000,5.000,18361
200_5000,U_N_5,SMART,6,3711258,5.000,17347
200_5000,U_N_5,SMART,7,3638049,5.000,18006
200_5000,U_N_5,SMART,8,3585738,5.000,17843
200_5000,U_N_5,SMART,9,3946663,5.000,18053
200_5000,U_N_5,SMART,10,3793843,5.000,17338
200_5000,U_U_1,STANDARD,1,3164886,5.000,17826
200_5000,U_U_1,STANDARD,2,3237597,5.000,18202
200_5000,U_U_1,STANDARD,3,3175017,5.000,17918
200_5000,U_U_1,STANDARD,4,3123756,5.000,18014
200_5000,U_U_1,STANDARD,5,3237853,5.000,16796
200_5000,U_U_1,STANDARD,6,3226597,5.000,18316
200_5000,U_U_1,STANDARD,7,3179572,5.000,17567
200_5000,U_U_1,STANDARD,8,3222314,5.000,16297
200_5000,U_U_1,STANDARD,9,3189144,5.000,17664
200_5000,U_U_1,STANDARD,10,3183176,5.000,17462
200_5000,U_U_1,SMART,1,3228052,5.000,17998
200_5000,U_U_1,SMART,2,3237853,5.000,17561
200_5000,U_U_1,SMART,3,3237853,5.000,18269
200_5000,U_U_1,SMART,4,3237853,5.000,18008
200_5000,U_U_1,SMART,5,3053296,5.000,18355
200_5000,U_U_1,SMART,6,3212848,5.000,18511
200_5000,U_U_1,SMART,7,3148388,5.000,18128
200_5000,U_U_1,SMART,8,3220868,5.000,18554
200_5000,U_U_1,SMART,9,3214184,5.000,17725
200_5000,U_U_1,SMART,10,3237853,5.000,18488
200_5000,U_U_2,STANDARD,1,3908619,5.000,17693
200_5000,U_U_2,STANDARD,2,3958273,5.000,18200
200_5000,U_U_2,STANDARD,3,3878712,5.000,19081
200_5000,U_U_2,STANDARD,4,3910472,5.000,19731
200_5000,U_U_2,STANDARD,5,4032588,5.000,19297
200_5000,U_U_2,STANDARD,6,3871554,5.000,19804
200_5000,U_U_2,STANDARD,7,3869856,5.000,19734
200_5000,U_U_2,STANDARD,8,3871902,5.000,18576
200_5000,U_U_2,STANDARD,9,3841899,5.002,18892
200_5000,U_U_2,STANDARD,10,3852988,5.000,19570
200_5000,U_U_2,SMART,1,3828564,5.000,19865
200_5000,U_U_2,SMART,2,3836249,5.000,19858
200_5000,U_U_2,SMART,3,3894040,5.000,19603
200_5000,U_U_2,SMART,4,3823462,5.000,19980
200_5000,U_U_2,SMART,5,3816996,5.000,19284
200_5000,U_U_2,SMART,6,3813077,5.000,19472
200_5000,U_U_2,SMART,7,3818308,5.000,19565
200_5000,U_U_2,SMART,8,3846553,5.000,19136
200_5000,U_U_2,SMART,9,3839156,5.000,18750
200_5000,U_U_2,SMART,10,3818682,5.000,18425
200_5000,U_U_3,STANDARD,1,12052766,5.000,18923
200_5000,U_U_3,STANDARD,2,11857921,5.000,18642
200_5000,U_U_3,STANDARD,3,11685997,5.000,19242
200_5000,U_U_3,STANDARD,4,11987675,5.000,19151
200_5000,U_U_3,STANDARD,5,11926259,5.000,19003
200_5000,U_U_3,STANDARD,6,11867239,5.000,18234
200_5000,U_U_3,STANDARD,7,11802743,5.000,18395
200_5000,U_U_3,STANDARD,8,12465343,5.000,17891
200_5000,U_U_3,STANDARD,9,11568320,5.000,18370
200_5000,U_U_3,STANDARD,10,12273129,5.000,18013
200_5000,U_U_3,SMART,1,10561792,5.000,17604
200_5000,U_U_3,SMART,2,10466918,5.000,18226
200_5000,U_U_3,SMART,3,11628005,5.000,17701
200_5000,U_U_3,SMART,4,10680635,5.000,18093
200_5000,U_U_3,SMART,5,11381758,5.000,18723
200_5000,U_U_3,SMART,6,10579426,5.000,18986
200_5000,U_U_3,SMART,7,11660200,5.000,18736
200_5000,U_U_3,SMART,8,10769732,5.000,18482
200_5000,U_U_3,SMART,9,10374785,5.000,18709
200_5000,U_U_3,SMART,10,11122244,5.000,18648
200_5000,U_U_4,STANDARD,1,2955449,5.000,19103
200_5000,U_U_4,STANDARD,2,2940083,5.000,18530
200_5000,U_U_4,STANDARD,3,3000545,5.000,18691
200_5000,U_U_4,STANDARD,4,3018800,5.000,19062
200_5000,U_U_4,STANDARD,5,3018800,5.000,18663
200_5000,U_U_4,STANDARD,6,3017591,5.000,19081
200_5000,U_U_4,STANDARD,7,3018800,5.000,19069
200_5000,U_U_4,STANDARD,8,2961574,5.000,18402
200_5000,U_U_4,STANDARD,9,2989574,5.000,18830
200_5000,U_U_4,STANDARD,10,2999254,5.000,18982
200_5000,U_U_4,SMART,1,3015569,5.001,19123
200_5000,U_U_4,SMART,2,3018800,5.000,18865
200_5000,U_U_4,SMART,3,3007142,5.000,18692
200_5000,U_U_4,SMART,4,3012848,5.000,18901
200_5000,U_U_4,SMART,5,2994253,5.000,19073
200_5000,U_U_4,SMART,6,2963415,5.000,18077
200_5000,U_U_4,SMART,7,3018800,5.000,18910
200_5000,U_U_4,SMART,8,3018252,5.000,18340
200_5000,U_U_4,SMART,9,3018800,5.000,18868
200_5000,U_U_4,SMART,10,2931961,5.000,18170
200_5000,U_U_5,STANDARD,1,3527436,5.000,18110
200_5000,U_U_5,STANDARD,2,3575433,5.000,18452
200_5000,U_U_5,STANDARD,3,3575304,5.000,18955
200_5000,U_U_5,STANDARD,4,3335218,5.000,18722
200_5000,U_U_5,STANDARD,5,3554205,5.000,18903
200_5000,U_U_5,STANDARD,6,3274252,5.000,19071
200_5000,U_U_5,STANDARD,7,3386459,5.000,18622
200_5000,U_U_5,STANDARD,8,3484297,5.000,18556
200_5000,U_U_5,STANDARD,9,3519338,5.000,18894
200_5000,U_U_5,STANDARD,10,3501457,5.000,18839
200_5000,U_U_5,SMART,1,3575101,5.000,18900
200_5000,U_U_5,SMART,2,3318425,5.000,18894
200_5000,U_U_5,SMART,3,3555153,5.000,18816
200_5000,U_U_5,SMART,4,3577589,5.000,18978
200_5000,U_U_5,SMART,5,3577589,5.000,19201
200_5000,U_U_5,SMART,6,3457388,5.000,18953
200_5000,U_U_5,SMART,7,3577589,5.000,19006
200_5000,U_U_5,SMART,8,3557619,5.000,18638
200_5000,U_U_5,SMART,9,3558558,5.000,18726
200_5000,U_U_5,SMART,10,3577589,5.000,19127
500_10000,N_N_1,STANDARD,1,119465805,5.001,9306
500_10000,N_N_1,STANDARD,2,117088376,5.000,9498
500_10000,N_N_1,STANDARD,3,118807939,5.000,9384
500_10000,N_N_1,STANDARD,4,117008781,5.017,9417
