Folder,Instance,Mode,Run,Objective,Runtime,Iterations
500_10000,N_N_1,STANDARD,5,116118814,5.020,9304
500_10000,N_N_1,STANDARD,6,116686598,5.000,9281
500_10000,N_N_1,STANDARD,7,119415207,5.000,9503
500_10000,N_N_1,STANDARD,8,115057298,5.001,9462
500_10000,N_N_1,STANDARD,9,122087413,5.000,9296
500_10000,N_N_1,STANDARD,10,118892627,5.000,9438
500_10000,N_N_1,SMART,1,115619272,5.000,9146
500_10000,N_N_1,SMART,2,116107736,5.000,9403
500_10000,N_N_1,SMART,3,115279846,5.009,9519
500_10000,N_N_1,SMART,4,116913362,5.000,9193
500_10000,N_N_1,SMART,5,114506763,5.000,8813
500_10000,N_N_1,SMART,6,113376151,5.000,9259
500_10000,N_N_1,SMART,7,116742176,5.000,9013
500_10000,N_N_1,SMART,8,115447653,5.000,9167
500_10000,N_N_1,SMART,9,118599446,5.000,9427
500_10000,N_N_1,SMART,10,120312546,5.000,9169
500_10000,N_N_2,STANDARD,1,7764445,5.000,9267
500_10000,N_N_2,STANDARD,2,8033231,5.000,9042
500_10000,N_N_2,STANDARD,3,7825319,5.001,9476
500_10000,N_N_2,STANDARD,4,8007124,5.000,9362
500_10000,N_N_2,STANDARD,5,8096445,5.000,9241
500_10000,N_N_2,STANDARD,6,8226034,5.000,9159
500_10000,N_N_2,STANDARD,7,8167629,5.000,9377
500_10000,N_N_2,STANDARD,8,7403383,5.000,9464
500_10000,N_N_2,STANDARD,9,8368651,5.000,9330
500_10000,N_N_2,STANDARD,10,8016817,5.000,9678
500_10000,N_N_2,SMART,1,9313580,5.000,9285
500_10000,N_N_2,SMART,2,8044150,5.000,9561
500_10000,N_N_2,SMART,3,9751124,5.000,9483
500_10000,N_N_2,SMART,4,8245938,5.000,9575
500_10000,N_N_2,SMART,5,8348641,5.000,9728
500_10000,N_N_2,SMART,6,8381292,5.000,9531
500_10000,N_N_2,SMART,7,8131108,5.000,9602
500_10000,N_N_2,SMART,8,8184047,5.000,9382
500_10000,N_N_2,SMART,9,8055702,5.000,9557
500_10000,N_N_2,SMART,10,7572142,5.000,9641
500_10000,N_N_3,STANDARD,1,7997284,5.000,9506
500_10000,N_N_3,STANDARD,2,7991846,5.000,9556
500_10000,N_N_3,STANDARD,3,8110528,5.000,9582
500_10000,N_N_3,STANDARD,4,7490954,5.000,9342
500_10000,N_N_3,STANDARD,5,7044527,5.000,9649
500_10000,N_N_3,STANDARD,6,7208095,5.000,9616
500_10000,N_N_3,STANDARD,7,8521435,5.000,8966
500_10000,N_N_3,STANDARD,8,7311967,5.001,9125
500_10000,N_N_3,STANDARD,9,7561766,5.000,9486
500_10000,N_N_3,STANDARD,10,7512876,5.000,9470
500_10000,N_N_3,SMART,1,7303833,5.000,9390
500_10000,N_N_3,SMART,2,8159318,5.000,9468
500_10000,N_N_3,SMART,3,8147999,5.001,9301
500_10000,N_N_3,SMART,4,8747182,5.000,9266
500_10000,N_N_3,SMART,5,8304129,5.000,8875
500_10000,N_N_3,SMART,6,7906094,5.000,9388
500_10000,N_N_3,SMART,7,7378054,5.000,9137
500_10000,N_N_3,SMART,8,7417643,5.000,8935
500_10000,N_N_3,SMART,9,8097730,5.000,8948
500_10000,N_N_3,SMART,10,7649789,5.000,9143
500_10000,N_N_4,STANDARD,1,7108601,5.000,9172
500_10000,N_N_4,STANDARD,2,7037243,5.000,9187
500_10000,N_N_4,STANDARD,3,6565217,5.000,9245
500_10000,N_N_4,STANDARD,4,7146591,5.001,9116
500_10000,N_N_4,STANDARD,5,7365334,5.000,9293
500_10000,N_N_4,STANDARD,6,6475457,5.000,9491
500_10000,N_N_4,STANDARD,7,7069901,5.000,9261
500_10000,N_N_4,STANDARD,8,6406637,5.000,9403
500_10000,N_N_4,STANDARD,9,7047714,5.000,9450
500_10000,N_N_4,STANDARD,10,6658249,5.000,9278
500_10000,N_N_4,SMART,1,7457236,5.000,9216
500_10000,N_N_4,SMART,2,6779361,5.000,9371
500_10000,N_N_4,SMART,3,7563812,5.000,9085
500_10000,N_N_4,SMART,4,6457919,5.000,9530
500_10000,N_N_4,SMART,5,7294625,5.001,9370
500_10000,N_N_4,SMART,6,6384437,5.000,9404
500_10000,N_N_4,SMART,7,7174328,5.000,9175
500_10000,N_N_4,SMART,8,7226711,5.000,9297
500_10000,N_N_4,SMART,9,7588168,5.000,9317
500_10000,N_N_4,SMART,10,7080937,5.001,9388
500_10000,N_N_5,STANDARD,1,100281349,5.000,9368
500_10000,N_N_5,STANDARD,2,107024373,5.000,9312
500_10000,N_N_5,STANDARD,3,105056585,5.001,9303
500_10000,N_N_5,STANDARD,4,103988431,5.000,9557
500_10000,N_N_5,STANDARD,5,104394783,5.001,9476
500_10000,N_N_5,STANDARD,6,103628521,5.000,9594
500_10000,N_N_5,STANDARD,7,106764196,5.000,9537
500_10000,N_N_5,STANDARD,8,103866204,5.000,9819
500_10000,N_N_5,STANDARD,9,97725627,5.000,9844
500_10000,N_N_5,STANDARD,10,99012352,5.000,9785
500_10000,N_N_5,SMART,1,96788315,5.000,9757
500_10000,N_N_5,SMART,2,102764696,5.000,9900
500_10000,N_N_5,SMART,3,102711435,5.000,9832
500_10000,N_N_5,SMART,4,100468916,5.000,10034
500_10000,N_N_5,SMART,5,100471164,5.000,9770
500_10000,N_N_5,SMART,6,97821574,5.000,9955
500_10000,N_N_5,SMART,7,98264174,5.000,9703
500_10000,N_N_5,SMART,8,100592029,5.000,9933
500_10000,N_N_5,SMART,9,101868681,5.000,10019
500_10000,N_N_5,SMART,10,109912191,5.000,9941
500_10000,N_U_1,STANDARD,1,9812292,5.000,10426
500_10000,N_U_1,STANDARD,2,10086848,5.000,10338
500_10000,N_U_1,STANDARD,3,10029411,5.000,10234
500_10000,N_U_1,STANDARD,4,9765311,5.000,10450
500_10000,N_U_1,STANDARD,5,13198312,5.000,10040
500_10000,N_U_1,STANDARD,6,12436725,5.000,10086
500_10000,N_U_1,STANDARD,7,10967936,5.000,10152
500_10000,N_U_1,STANDARD,8,9830760,5.000,9986
500_10000,N_U_1,STANDARD,9,10507003,5.000,9749
500_10000,N_U_1,STANDARD,10,10942687,5.000,9954
500_10000,N_U_1,SMART,1,10804608,5.000,9958
500_10000,N_U_1,SMART,2,12342447,5.001,9924
500_10000,N_U_1,SMART,3,11315194,5.000,10140
500_10000,N_U_1,SMART,4,10016823,5.001,10102
500_10000,N_U_1,SMART,5,10079343,5.000,10164
500_10000,N_U_1,SMART,6,13491601,5.000,10219
500_10000,N_U_1,SMART,7,11597324,5.000,10042
500_10000,N_U_1,SMART,8,10410489,5.000,10264
500_10000,N_U_1,SMART,9,10986005,5.000,10328
500_10000,N_U_1,SMART,10,10875161,5.000,10170
500_10000,N_U_2,STANDARD,1,37645953,5.001,10264
500_10000,N_U_2,STANDARD,2,37797296,5.000,9944
500_10000,N_U_2,STANDARD,3,37390962,5.000,9825
500_10000,N_U_2,STANDARD,4,37901870,5.000,9888
500_10000,N_U_2,STANDARD,5,35815648,5.000,9914
500_10000,N_U_2,STANDARD,6,37631993,5.000,10041
500_10000,N_U_2,STANDARD,7,37869954,5.000,9965
500_10000,N_U_2,STANDARD,8,37950749,5.000,9908
500_10000,N_U_2,STANDARD,9,38147893,5.000,10071
500_10000,N_U_2,STANDARD,10,38541093,5.001,9805
500_10000,N_U_2,SMART,1,35868378,5.000,9940
500_10000,N_U_2,SMART,2,37364319,5.000,9989
500_10000,N_U_2,SMART,3,37353459,5.000,8888
500_10000,N_U_2,SMART,4,38155921,5.000,9449
500_10000,N_U_2,SMART,5,36517902,5.000,9911
500_10000,N_U_2,SMART,6,36595938,5.000,10122
500_10000,N_U_2,SMART,7,38592540,5.000,10070
500_10000,N_U_2,SMART,8,36099651,5.000,9736
500_10000,N_U_2,SMART,9,38431590,5.000,9550
500_10000,N_U_2,SMART,10,36441445,5.000,9279
500_10000,N_U_3,STANDARD,1,9220464,5.000,9431
500_10000,N_U_3,STANDARD,2,9810730,5.000,9606
500_10000,N_U_3,STANDARD,3,8905639,5.000,9379
500_10000,N_U_3,STANDARD,4,9860571,5.000,9570
500_10000,N_U_3,STANDARD,5,8822007,5.000,9499
500_10000,N_U_3,STANDARD,6,9330118,5.000,9483
500_10000,N_U_3,STANDARD,7,9543908,5.000,9582
500_10000,N_U_3,STANDARD,8,8824793,5.000,10125
500_10000,N_U_3,STANDARD,9,9467781,5.000,10024
500_10000,N_U_3,STANDARD,10,9318424,5.000,10321
500_10000,N_U_3,SMART,1,9571766,5.000,10079
500_10000,N_U_3,SMART,2,8830755,5.000,10065
500_10000,N_U_3,SMART,3,10637621,5.000,9179
500_10000,N_U_3,SMART,4,8736559,5.009,9547
500_10000,N_U_3,SMART,5,9833390,5.000,9263
500_10000,N_U_3,SMART,6,9655525,5.001,9418
500_10000,N_U_3,SMART,7,8638050,5.000,9472
500_10000,N_U_3,SMART,8,9784189,5.000,9579
500_10000,N_U_3,SMART,9,9205354,5.000,9410
500_10000,N_U_3,SMART,10,8609383,5.001,9529
500_10000,N_U_4,STANDARD,1,32808348,5.000,9218
500_10000,N_U_4,STANDARD,2,31410425,5.001,9504
500_10000,N_U_4,STANDARD,3,30783067,5.007,9479
500_10000,N_U_4,STANDARD,4,31770470,5.000,9544
500_10000,N_U_4,STANDARD,5,30741769,5.001,9662
500_10000,N_U_4,STANDARD,6,30549386,5.000,9547
500_10000,N_U_4,STANDARD,7,31279454,5.000,9521
500_10000,N_U_4,STANDARD,8,30551109,5.000,9566
500_10000,N_U_4,STANDARD,9,31198187,5.000,9376
500_10000,N_U_4,STANDARD,10,30579294,5.000,9334
500_10000,N_U_4,SMART,1,30992267,5.001,9227
500_10000,N_U_4,SMART,2,29857112,5.000,9325
500_10000,N_U_4,SMART,3,31256197,5.000,9423
500_10000,N_U_4,SMART,4,29298540,5.000,9354
500_10000,N_U_4,SMART,5,29933627,5.000,9508
500_10000,N_U_4,SMART,6,30528935,5.000,9492
500_10000,N_U_4,SMART,7,29173046,5.001,9315
500_10000,N_U_4,SMART,8,29891669,5.001,9666
500_10000,N_U_4,SMART,9,31104306,5.000,9592
500_10000,N_U_4,SMART,10,29159556,5.000,9504
500_10000,N_U_5,STANDARD,1,26774674,5.000,9384
500_10000,N_U_5,STANDARD,2,26618844,5.001,9747
500_10000,N_U_5,STANDARD,3,25726626,5.000,9502
500_10000,N_U_5,STANDARD,4,25998416,5.000,9515
500_10000,N_U_5,STANDARD,5,26298887,5.000,9375
500_10000,N_U_5,STANDARD,6,25233718,5.000,9615
500_10000,N_U_5,STANDARD,7,25864112,5.000,9541
500_10000,N_U_5,STANDARD,8,25770702,5.001,9465
500_10000,N_U_5,STANDARD,9,25794183,5.000,9367
500_10000,N_U_5,STANDARD,10,26077161,5.000,9320
500_10000,N_U_5,SMART,1,24709035,5.000,9595
500_10000,N_U_5,SMART,2,24830068,5.000,9581
500_10000,N_U_5,SMART,3,24906351,5.001,9644
500_10000,N_U_5,SMART,4,24562002,5.000,9439
500_10000,N_U_5,SMART,5,24927278,5.001,9529
500_10000,N_U_5,SMART,6,25510621,5.000,9567
500_10000,N_U_5,SMART,7,25514435,5.000,9288
500_10000,N_U_5,SMART,8,24802151,5.000,9438
500_10000,N_U_5,SMART,9,25519127,5.000,9529
500_10000,N_U_5,SMART,10,25543548,5.000,9572
500_10000,U_N_1,STANDARD,1,7628919,5.000,9119
500_10000,U_N_1,STANDARD,2,6868648,5.001,9096
500_10000,U_N_1,STANDARD,3,6861683,5.000,9746
500_10000,U_N_1,STANDARD,4,7415212,5.000,9642
500_10000,U_N_1,STANDARD,5,7449946,5.000,9573
500_10000,U_N_1,STANDARD,6,6969353,5.001,9779
500_10000,U_N_1,STANDARD,7,7671543,5.000,9661
500_10000,U_N_1,STANDARD,8,7577749,5.000,9570
500_10000,U_N_1,STANDARD,9,6969933,5.001,9232
500_10000,U_N_1,STANDARD,10,6799162,5.001,8301
500_10000,U_N_1,SMART,1,7643397,5.000,6091
500_10000,U_N_1,SMART,2,8334568,5.000,6787
500_10000,U_N_1,SMART,3,7114461,5.000,9376
500_10000,U_N_1,SMART,4,6882711,5.000,9320
500_10000,U_N_1,SMART,5,7858274,5.000,9582
500_10000,U_N_1,SMART,6,7482606,5.000,9487
500_10000,U_N_1,SMART,7,7085224,5.000,9590
500_10000,U_N_1,SMART,8,7702858,5.000,8515
500_10000,U_N_1,SMART,9,8111961,5.001,9219
500_10000,U_N_1,SMART,10,7750670,5.000,8986
500_10000,U_N_2,STANDARD,1,8227253,5.000,9479
500_10000,U_N_2,STANDARD,2,10168630,5.000,8890
500_10000,U_N_2,STANDARD,3,8284070,5.000,9169
500_10000,U_N_2,STANDARD,4,8439817,5.001,9285
500_10000,U_N_2,STANDARD,5,10407146,5.000,8881
500_10000,U_N_2,STANDARD,6,9897592,5.000,7801
500_10000,U_N_2,STANDARD,7,9971027,5.000,8038
500_10000,U_N_2,STANDARD,8,9087717,5.001,8887
500_10000,U_N_2,STANDARD,9,9987298,5.000,9293
500_10000,U_N_2,STANDARD,10,10265075,5.000,8957
500_10000,U_N_2,SMART,1,9571297,5.000,9155
500_10000,U_N_2,SMART,2,9808359,5.000,8946
500_10000,U_N_2,SMART,3,10466401,5.000,8726
500_10000,U_N_2,SMART,4,9171328,5.000,9331
500_10000,U_N_2,SMART,5,10779428,5.000,9298
500_10000,U_N_2,SMART,6,11541981,5.001,9051
500_10000,U_N_2,SMART,7,9293079,5.000,9307
500_10000,U_N_2,SMART,8,10612200,5.000,9119
500_10000,U_N_2,SMART,9,11201482,5.001,8280
500_10000,U_N_2,SMART,10,9116815,5.000,10106
500_10000,U_N_3,STANDARD,1,112695429,5.001,9272
500_10000,U_N_3,STANDARD,2,111326229,5.000,8994
500_10000,U_N_3,STANDARD,3,110675705,5.000,9281
500_10000,U_N_3,STANDARD,4,110168627,5.000,9247
500_10000,U_N_3,STANDARD,5,115741140,5.000,9436
500_10000,U_N_3,STANDARD,6,111589061,5.000,9214
500_10000,U_N_3,STANDARD,7,114576999,5.000,9294
500_10000,U_N_3,STANDARD,8,118074770,5.000,9411
500_10000,U_N_3,STANDARD,9,113737336,5.000,9473
500_10000,U_N_3,STANDARD,10,111208910,5.000,9614
500_10000,U_N_3,SMART,1,111251877,5.001,9503
500_10000,U_N_3,SMART,2,101939099,5.000,9901
500_10000,U_N_3,SMART,3,105653140,5.000,9873
500_10000,U_N_3,SMART,4,105238526,5.000,9273
500_10000,U_N_3,SMART,5,108901078,5.000,9369
500_10000,U_N_3,SMART,6,102661581,5.000,9856
500_10000,U_N_3,SMART,7,104978152,5.000,9149
500_10000,U_N_3,SMART,8,104391204,5.000,9460
500_10000,U_N_3,SMART,9,106887410,5.000,9111
500_10000,U_N_3,SMART,10,105670960,5.000,9427
500_10000,U_N_4,STANDARD,1,6076764,5.000,9134
500_10000,U_N_4,STANDARD,2,6557059,5.000,9061
500_10000,U_N_4,STANDARD,3,6033524,5.000,8902
500_10000,U_N_4,STANDARD,4,6109625,5.000,8749
500_10000,U_N_4,STANDARD,5,5892510,5.001,8467
500_10000,U_N_4,STANDARD,6,6048371,5.001,8006
500_10000,U_N_4,STANDARD,7,6331720,5.000,9300
500_10000,U_N_4,STANDARD,8,6356933,5.000,9568
500_10000,U_N_4,STANDARD,9,6542302,5.000,9540
500_10000,U_N_4,STANDARD,10,6761246,5.000,6002
500_10000,U_N_4,SMART,1,6851215,5.001,4911
500_10000,U_N_4,SMART,2,6770472,5.001,5204
500_10000,U_N_4,SMART,3,7132748,5.000,4828
500_10000,U_N_4,SMART,4,6494896,5.001,5167
500_10000,U_N_4,SMART,5,6980209,5.001,5016
500_10000,U_N_4,SMART,6,6618719,5.001,5127
500_10000,U_N_4,SMART,7,6865205,5.001,5185
500_10000,U_N_4,SMART,8,6818036,5.001,5253
500_10000,U_N_4,SMART,9,6869155,5.001,5064
500_10000,U_N_4,SMART,10,6599312,5.001,5081
500_10000,U_N_5,STANDARD,1,6822001,5.000,5049
500_10000,U_N_5,STANDARD,2,6758783,5.001,5065
500_10000,U_N_5,STANDARD,3,5742901,5.000,5065
500_10000,U_N_5,STANDARD,4,6635720,5.000,5169
500_10000,U_N_5,STANDARD,5,6624089,5.000,5060
500_10000,U_N_5,STANDARD,6,6903983,5.002,5080
500_10000,U_N_5,STANDARD,7,6288469,5.000,5044
500_10000,U_N_5,STANDARD,8,6216565,5.000,5286
500_10000,U_N_5,STANDARD,9,6559724,5.000,5027
500_10000,U_N_5,STANDARD,10,6737847,5.001,5816
500_10000,U_N_5,SMART,1,6707872,5.001,5680
500_10000,U_N_5,SMART,2,7027679,5.000,5531
500_10000,U_N_5,SMART,3,6719202,5.001,5252
500_10000,U_N_5,SMART,4,6719269,5.001,5040
500_10000,U_N_5,SMART,5,7168939,5.000,5011
500_10000,U_N_5,SMART,6,6641096,5.001,5163
500_10000,U_N_5,SMART,7,6638507,5.001,5165
500_10000,U_N_5,SMART,8,6596998,5.001,5139
500_10000,U_N_5,SMART,9,7023025,5.000,5106
500_10000,U_N_5,SMART,10,7326385,5.000,5193
500_10000,U_U_1,STANDARD,1,11460289,5.000,5219
500_10000,U_U_1,STANDARD,2,11657858,5.001,5303
500_10000,U_U_1,STANDARD,3,10213669,5.000,5205
500_10000,U_U_1,STANDARD,4,8794917,5.001,8381
500_10000,U_U_1,STANDARD,5,8275667,5.000,9475
500_10000,U_U_1,STANDARD,6,9485251,5.000,10004
500_10000,U_U_1,STANDARD,7,8285247,5.000,9691
500_10000,U_U_1,STANDARD,8,9200530,5.000,9846
500_10000,U_U_1,STANDARD,9,8034429,5.000,9933
500_10000,U_U_1,STANDARD,10,7854908,5.000,9818
500_10000,U_U_1,SMART,1,7608905,5.000,10058
500_10000,U_U_1,SMART,2,8142123,5.000,9956
500_10000,U_U_1,SMART,3,8731752,5.000,9658
500_10000,U_U_1,SMART,4,8796306,5.001,9090
500_10000,U_U_1,SMART,5,9458115,5.000,9686
500_10000,U_U_1,SMART,6,9640444,5.000,9693
500_10000,U_U_1,SMART,7,9040141,5.000,9739
500_10000,U_U_1,SMART,8,8347364,5.000,9603
500_10000,U_U_1,SMART,9,9259919,5.001,9904
500_10000,U_U_1,SMART,10,7647637,5.000,9837
500_10000,U_U_2,STANDARD,1,7875375,5.001,9721
500_10000,U_U_2,STANDARD,2,7916280,5.000,10019
500_10000,U_U_2,STANDARD,3,7800486,5.000,9929
500_10000,U_U_2,STANDARD,4,7809151,5.000,9706
500_10000,U_U_2,STANDARD,5,7393913,5.000,9810
500_10000,U_U_2,STANDARD,6,7518190,5.000,10002
500_10000,U_U_2,STANDARD,7,7915010,5.000,9778
500_10000,U_U_2,STANDARD,8,7267813,5.001,9291
500_10000,U_U_2,STANDARD,9,7593356,5.000,9934
500_10000,U_U_2,STANDARD,10,8487339,5.000,9323
500_10000,U_U_2,SMART,1,8276541,5.000,9438
500_10000,U_U_2,SMART,2,7297790,5.000,9936
500_10000,U_U_2,SMART,3,8969290,5.000,9595
500_10000,U_U_2,SMART,4,9064273,5.000,9801
500_10000,U_U_2,SMART,5,7577939,5.000,9658
500_10000,U_U_2,SMART,6,8602843,5.000,9555
500_10000,U_U_2,SMART,7,9190929,5.000,9583
500_10000,U_U_2,SMART,8,8012832,5.000,9760
500_10000,U_U_2,SMART,9,8905713,5.000,8136
500_10000,U_U_2,SMART,10,10194147,5.001,5564
500_10000,U_U_3,STANDARD,1,27592826,5.001,5243
500_10000,U_U_3,STANDARD,2,27609080,5.001,5196
500_10000,U_U_3,STANDARD,3,26809716,5.001,5695
500_10000,U_U_3,STANDARD,4,27910422,5.001,5391
500_10000,U_U_3,STANDARD,5,27842556,5.014,5129
500_10000,U_U_3,STANDARD,6,27697893,5.001,5092
500_10000,U_U_3,STANDARD,7,28545476,5.001,5153
500_10000,U_U_3,STANDARD,8,28120391,5.001,5078
500_10000,U_U_3,STANDARD,9,28164625,5.001,5092
500_10000,U_U_3,STANDARD,10,28140498,5.000,5097
500_10000,U_U_3,SMART,1,27252062,5.001,5162
500_10000,U_U_3,SMART,2,26800788,5.000,5530
500_10000,U_U_3,SMART,3,26473641,5.000,5616
500_10000,U_U_3,SMART,4,26141020,5.001,5510
500_10000,U_U_3,SMART,5,26231082,5.001,5620
500_10000,U_U_3,SMART,6,25890835,5.000,5268
500_10000,U_U_3,SMART,7,26683149,5.001,5040
500_10000,U_U_3,SMART,8,25592239,5.001,5793
500_10000,U_U_3,SMART,9,26395893,5.000,5626
500_10000,U_U_3,SMART,10,25879866,5.000,5652
500_10000,U_U_4,STANDARD,1,9797440,5.001,6171
500_10000,U_U_4,STANDARD,2,9637883,5.000,5388
500_10000,U_U_4,STANDARD,3,10620833,5.000,5604
500_10000,U_U_4,STANDARD,4,11122973,5.000,4915
500_10000,U_U_4,STANDARD,5,9837989,5.001,5221
500_10000,U_U_4,STANDARD,6,11237466,5.000,5289
500_10000,U_U_4,STANDARD,7,10036610,5.000,5122
500_10000,U_U_4,STANDARD,8,9688505,5.001,5220
500_10000,U_U_4,STANDARD,9,9438317,5.000,5237
500_10000,U_U_4,STANDARD,10,10620613,5.000,5065
500_10000,U_U_4,SMART,1,11292110,5.000,5099
500_10000,U_U_4,SMART,2,11359877,5.000,4513
500_10000,U_U_4,SMART,3,10626510,5.000,5189
500_10000,U_U_4,SMART,4,11445418,5.000,5053
500_10000,U_U_4,SMART,5,10537101,5.000,5147
500_10000,U_U_4,SMART,6,10913166,5.001,5190
500_10000,U_U_4,SMART,7,9826528,5.001,5226
500_10000,U_U_4,SMART,8,9592711,5.000,6108
500_10000,U_U_4,SMART,9,10288018,5.000,5874
500_10000,U_U_4,SMART,10,10264284,5.000,5456
500_10000,U_U_5,STANDARD,1,24328178,5.000,5708
500_10000,U_U_5,STANDARD,2,24258527,5.001,5605
500_10000,U_U_5,STANDARD,3,24672716,5.000,5573
500_10000,U_U_5,STANDARD,4,24361841,5.001,5519
500_10000,U_U_5,STANDARD,5,23993178,5.000,5565
500_10000,U_U_5,STANDARD,6,23537831,5.001,6021
500_10000,U_U_5,STANDARD,7,24023369,5.001,5599
500_10000,U_U_5,STANDARD,8,24485314,5.001,5441
500_10000,U_U_5,STANDARD,9,24242430,5.001,5449
500_10000,U_U_5,STANDARD,10,23281848,5.000,5597
500_10000,U_U_5,SMART,1,23418091,5.000,5699
500_10000,U_U_5,SMART,2,23586786,5.001,5813
500_10000,U_U_5,SMART,3,23304609,5.001,5752
500_10000,U_U_5,SMART,4,23080486,5.001,5296
500_10000,U_U_5,SMART,5,23529263,5.001,5660
500_10000,U_U_5,SMART,6,22974838,5.000,5448
500_10000,U_U_5,SMART,7,23301367,5.000,5532
500_10000,U_U_5,SMART,8,23037024,5.000,6081
500_10000,U_U_5,SMART,9,22199155,5.014,5872
500_10000,U_U_5,SMART,10,23002139,5.001,6021